DIRECTORIO	FEX_C	REGION	DIA_REFERENCIA_2	clase	P424	P4030S1	P4030S1A1	P4030S5	P4030S3	P4030S4	P4030S4A1	P4030S2	P4020
2958455	353.62092306052	1	7	1	1	1	3	1	1	1	1	1	6
2958456	442.152559995427	1	7	1	1	1	2	1	1	1	1	1	6
2958457	357.111895096819	1	1	1	1	1	1	1	1	1	1	1	6
2958458	299.434304599552	1	1	1	2	1	2	1	1	1	1	1	3
2958459	290.91320379876	1	2	1	1	1	3	1	1	1	2	1	3
2958460	304.100347133505	1	2	1	2	1	3	2	1	2		1	3
2958461	417.945517583582	1	3	1	1	1	1	1	1	1	1	2	6
2958462	333.351483054019	1	3	1	2	1	1	2	1	1	1	2	6
2958464	514.506472794311	3	3	1	2	1	2	1	1	1	3	1	6
2958465	385.307655726889	3	3	1	2	1	2	1	1	1	3	1	3
2958466	572.232620723938	3	4	1	1	1	2	1	1	1	3	1	3
2958467	556.362120066881	3	4	1	1	1	2	1	1	1	3	2	6
2958468	966.318881419358	3	5	1	1	1	2	1	1	1	3	1	6
2958469	476.3137597058	3	5	1	1	1	2	1	1	1	3	2	6
2958470	175.879960155248	3	4	1	1	1	3	1	1	1	3	1	3
2958472	227.325846413857	3	1	1	1	1	4	1	1	1	3	1	3
2958473	284.17900598422	3	2	1	1	1	5	1	1	1	3	1	3
2958474	416.674238391217	3	3	1	1	1	2	1	1	1	3	1	6
2958475	504.81157916911	3	3	1	1	1	2	1	1	1	3	1	3
2958476	572.232620723938	3	4	1	1	1	2	1	1	1	3	1	3
2958477	187.109362617051	3	4	1	2	1	3	1	1	1	3	1	3
2958479	133.749506013135	2	4	1	1	1	3	1	1	1	3	1	3
2958480	274.854029895063	2	1	1	1	1	1	1	1	1	3	1	6
2958481	210.902489614345	2	1	1	2	1	2	1	1	1	3	1	6
2958482	507.813450152542	2	2	1	2	1	2	1	1	1	3	1	3
2958483	502.970595808403	2	3	1	1	1	1	1	1	1	2	1	6
2958484	146.462614147126	2	4	1	1	1	3	1	1	1	3	2	6
2958485	233.183231142252	2	5	1	2	1	3	1	1	1	3	1	3
2958486	648.793812041182	2	6	1	2	1	3	1	1	1	3	1	3
2958487	377.111152209286	2	1	1	1	1	1	1	1	1	3	2	6
2958488	499.166052817618	2	3	1	1	1	2	1	1	1	3	1	6
2958489	460.102871263251	2	3	1	1	1	2	1	1	1	3	1	6
2958490	6.36691809778185	6	6	1	1	1	1	2	2	1	3	2	6
2958491	3.90748113340663	6	6	1	2	1	2	2	2	1	3	2	6
2958492	7.84284294452137	6	6	1	1	1	1	2	2	1	3	2	3
2958493	5.76469631156939	6	7	1	2	1	1	2	2	1	3	2	6
2958494	3.90748113340663	6	7	1	1	1	2	2	2	1	3	2	3
2958495	9.59617705381649	6	7	1	1	1	3	2	2	1	3	2	6
2958496	9.1536258149118	6	1	1	3	1	2	2	2	1	3	2	6
2958497	8.82935572096735	6	1	1	2	1	2	2	2	1	3	2	3
2958498	16.4690397502344	6	1	1	1	1	1	1	2	1	3	2	3
2958499	12.2048344198824	6	2	1	1	1	1	1	2	1	3	2	3
2958500	16.8368762898179	6	2	1	1	1	1	2	2	1	3	2	6
2958501	20.9279892115065	6	3	1	1	1	1	1	2	1	3	2	3
2958502	15.1583925241124	6	3	1	1	1	1	2	2	1	3	2	3
2958505	5.23064332280674	6	6	1	1	1	1	2	2	1	3	2	3
2958506	7.7033276174042	6	6	1	1	1	1	2	2	1	3	2	3
2958507	8.23188685648603	6	6	1	1	1	1	2	2	1	3	2	6
2958508	9.92143115128105	6	7	1	1	1	2	2	2	1	3	2	3
2958509	6.7237261879136	6	7	1	1	1	1	2	2	1	3	2	3
2958510	7.03050692766797	6	7	1	1	1	2	2	2	1	3	2	6
2958511	12.6276572173634	6	1	1	1	1	1	2	2	1	3	2	3
2958512	24.0695635579439	6	2	1	1	1	1	2	2	1	3	2	3
2958514	20.2933593656345	6	3	1	1	1	1	2	2	1	3	2	6
2958515	24.9322246572666	6	4	1	1	1	1	2	2	1	3	2	6
2958517	14.6723673450076	6	4	1	1	1	1	2	2	1	3	2	3
2958518	63.1143953694192	6	5	1	1	1	1	2	2	1	3	2	3
2958519	296.343281549835	2	7	2	1	1	3	2	2	1	1	2	6
2958520	257.315473580191	2	4	1	2	1	2	1	1	1	3	1	3
2958521	423.618088837933	2	2	1	1	1	1	1	1	1	3	1	3
2958522	390.875494403871	2	3	1	1	1	1	1	1	1	3	1	3
2958523	240.956757253607	2	4	1	1	1	1	1	1	1	3	1	6
2958524	239.306338999118	2	5	2	1	1	1	2	2	2		2	6
2958525	171.47344918216	2	5	2	1	1	1	2	2	2		2	6
2958526	133.638138893119	2	5	2	1	1	1	2	2	2		2	6
2958527	231.682400259761	2	4	1	1	1	1	1	1	1	3	1	5
2958528	241.3905561298	2	6	2	1	1	1	1	2	2		2	6
2958529	239.696127876329	2	6	2	1	1	1	1	2	2		2	6
2958530	353.096871084337	2	7	2	1	1	1	1	2	2		2	6
2958531	407.210588560205	2	5	1	1	1	2	1	1	1	3	1	6
2958532	222.029375227037	2	7	2	1	1	1	1	2	2		2	6
2958533	252.362124724747	2	1	2	1	1	1	2	2	2		2	3
2958534	213.009223458599	2	1	2	1	1	1	2	2	2		2	6
2958535	262.801009056221	2	1	2	1	1	1	2	2	2		2	6
2958536	131.974216148046	2	2	2	1	1	1	1	2	2		1	6
2958537	231.501176357745	2	2	2	1	1	1	1	2	2		2	6
2958538	189.909693274212	2	2	2	1	1	1	1	2	2		2	6
2958539	179.107621591294	2	2	2	1	1	1	1	2	2		2	6
2958541	327.008723298115	2	3	2	1	1	1	1	2	2		2	5
2958542	246.861601828106	2	6	1	2	1	2	1	1	1	3	1	5
2958543	336.022328222278	2	3	2	1	1	1	1	2	2		2	6
2958544	909.998549505038	2	4	2	1	1	1	1	2	2		2	6
2958545	343.488353237536	2	6	1	2	1	2	1	1	1	3	1	5
2958546	215.752829249609	2	7	1	1	1	2	1	1	1	3	1	3
2958547	248.908716748122	2	7	1	2	1	2	1	1	1	3	1	3
2958548	231.202640750508	2	1	1	2	1	2	1	1	1	3	1	6
2958549	313.133383885381	2	1	1	2	1	2	1	1	1	3	1	3
2958550	231.202640750508	2	1	1	2	1	2	1	1	1	3	1	5
2958551	384.43271572022	2	2	1	2	1	1	1	1	1	3	1	6
2958552	300.636416660497	2	4	1	2	1	2	1	1	1	3	1	5
2958553	253.270655133142	2	3	1	2	1	1	1	1	1	3	1	6
2958554	296.125064754541	2	4	1	1	1	1	1	1	1	3	1	3
2958555	155.309243355051	2	5	2	1	1	1	2	2	2		2	6
2958556	208.586048592859	2	5	2	1	1	1	2	2	2		2	6
2958557	151.384029042508	2	5	2	1	1	1	2	2	2		2	6
2958558	181.975962754572	2	5	2	1	1	1	2	2	2		2	6
2958559	235.08755182185	2	4	1	1	1	1	1	1	1	3	1	6
2958560	305.755067290553	2	6	2	1	1	1	1	2	2		2	6
2958561	234.96997230733	2	7	2	1	1	1	1	2	2		2	6
2958562	216.116210377401	2	7	2	1	1	1	1	2	2		2	6
2958563	382.621845382806	2	5	1	2	1	2	1	1	1	3	1	5
2958564	195.457402511687	2	1	2	1	1	1	2	2	2		2	6
2958565	207.245537791078	2	1	2	1	1	1	2	2	2		2	6
2958566	173.656322192451	2	1	2	1	1	1	2	2	2		2	6
2958567	189.909693274212	2	2	2	1	1	1	1	2	2		2	6
2958568	125.276955879072	2	2	2	1	1	1	1	2	2		2	6
2958569	153.04030441829	2	2	2	1	1	1	1	2	2		2	6
2958570	172.223370444659	2	3	2	1	1	1	1	2	2		2	6
2958571	238.745929565306	2	3	2	1	1	1	1	2	2		2	6
2958572	351.927445800904	2	3	2	1	1	1	1	2	2		2	6
2958574	205.529873246398	2	6	1	2	1	2	1	1	1	3	1	3
2958575	666.121216878871	2	4	2	1	1	1	1	2	2		2	6
2958576	223.705914996495	2	6	1	2	1	2	1	1	1	3	1	5
2958577	185.505519192425	2	7	1	1	1	2	1	1	1	3	1	3
2958578	157.324039535264	2	7	1	2	1	2	1	1	1	3	1	3
2958579	231.202640750508	2	1	1	1	1	2	1	1	1	3	1	6
2958580	315.285442548602	2	1	1	2	1	2	1	1	1	3	1	3
2958581	440.819495310299	2	2	1	2	1	1	1	1	1	3	1	6
2958582	397.5130959126	2	2	1	1	1	1	1	1	1	3	1	6
2958583	206.297202347034	2	4	1	2	1	2	1	1	1	3	1	3
2958584	294.623887322723	2	4	1	1	1	1	1	1	1	3	1	3
2958585	235.08755182185	2	4	1	1	1	0	1	1	1	3	1	6
2958586	250.614820952245	2	5	2	1	1	1	2	2	2		2	6
2958587	208.586048592859	2	5	2	1	1	1	2	2	2		2	6
2958588	126.792591875448	2	5	2	1	1	1	2	2	2		2	6
2958589	189.359230395157	2	5	2	1	1	1	2	2	2		2	6
2958590	193.477026452221	2	6	2	1	1	1	1	2	2		2	6
2958591	252.386887448892	2	6	2	1	1	1	1	2	2		2	3
2958592	164.661278279021	2	7	2	1	1	1	1	2	2		2	6
2958593	228.288463816279	2	1	2	1	1	1	2	2	2		2	6
2958594	269.432112188268	2	5	1	2	1	3	1	1	1	2	1	3
2958595	165.683312328762	2	1	2	1	1	1	2	2	2		2	3
2958596	148.936364637708	2	1	2	1	1	1	2	2	2		2	6
2958597	222.557599844311	2	1	2	1	1	1	2	2	2		2	6
2958598	228.131724173741	2	2	2	1	1	1	1	2	2		2	3
2958599	125.276955879072	2	2	2	1	1	1	1	2	2		2	6
2958600	201.584581158437	2	2	2	1	1	1	1	2	2		2	3
2958602	327.008723298115	2	3	2	1	1	1	1	2	2		2	3
2958603	238.745929565306	2	3	2	1	1	1	1	2	2		2	3
2958604	255.304857497703	2	3	2	1	1	1	1	2	2		2	3
2958605	290.181084819772	2	6	1	2	1	2	1	1	1	3	1	6
2958606	1231.74606030316	2	4	2	1	1	1	1	2	2		2	6
2958609	204.447832794437	2	6	1	2	1	2	1	1	1	3	1	6
2958610	276.55426935591	2	7	1	1	1	2	1	1	1	3	1	6
2958611	203.809832836484	2	7	1	2	1	2	1	1	1	3	1	3
2958612	315.285442548602	2	1	1	2	1	2	1	1	1	3	1	3
2958613	266.101867172896	2	1	1	1	1	2	1	1	1	3	1	3
2958614	371.589888699047	2	2	1	1	1	1	1	1	1	3	1	3
2958615	343.021589300484	2	3	1	1	1	1	1	1	1	3	1	6
2958616	296.741630654525	2	4	1	2	1	2	1	1	1	2	1	4
2958617	296.125064754541	2	4	1	1	1	1	1	1	1	3	1	6
2958618	311.229086484862	2	4	1	1	1	1	1	1	1	3	1	6
2958619	260.20941187681	2	5	2	1	1	1	2	2	2		2	6
2958620	163.757615865215	2	5	2	1	1	1	2	2	2		2	6
2958621	247.559892938977	2	5	2	1	1	1	2	2	2		2	6
2958622	254.35465918668	2	6	2	1	1	1	1	2	2		2	3
2958623	300.063417990608	2	6	2	1	1	1	1	2	2		2	6
2958624	172.88934089519	2	7	2	1	1	1	1	2	2		2	6
2958625	206.252377158982	2	7	2	1	1	1	1	2	2		2	6
2958626	104.099014367568	2	1	2	1	1	1	2	2	2		2	6
2958627	205.529873246398	2	6	1	2	1	2	1	1	1	3	1	6
2958628	146.261198392638	2	1	2	1	1	1	2	2	2		2	6
2958629	199.164868738741	2	1	2	1	1	1	2	2	2		2	6
2958631	123.2245501721	2	2	2	1	1	1	1	2	2		2	6
2958632	142.507260283168	2	2	2	1	1	1	1	2	2		2	6
2958633	179.107621591294	2	2	2	1	1	1	1	2	2		2	6
2958634	195.191253441512	2	2	2	1	1	1	1	2	2		2	6
2958635	255.304857497703	2	3	2	1	1	1	1	2	2		2	6
2958636	259.999585572868	2	3	2	1	1	1	1	2	2		2	6
2958637	893.56700124196	2	4	2	1	1	1	1	2	2		2	6
2958638	225.264525805093	2	6	1	2	1	2	1	1	1	3	2	6
2958640	259.039000510529	2	7	1	1	1	2	1	1	1	3	1	4
2958641	214.97945867244	2	7	1	2	1	2	1	1	1	3	1	4
2958642	324.80008298456	2	1	1	2	1	2	1	1	1	3	1	4
2958643	231.202640750508	2	1	1	1	1	2	1	1	1	3	1	4
2958644	276.504208559886	2	1	1	2	1	2	1	1	1	3	1	3
2958645	342.069863558326	2	2	1	1	1	1	1	1	1	3	1	4
2958646	390.670974661988	2	2	1	1	1	1	1	1	1	3	1	4
2958649	483.517714873992	3	1	1	1	1	2	1	1	1	3	2	4
2958650	443.502285486065	3	2	1	2	1	2	1	2	1	3	2	6
2958651	1001.74928963947	3	4	1	1	1	2	1	1	1	3	2	6
2958652	785.050935951666	3	4	1	1	1	2	1	1	1	3	2	3
2958654	677.454412123416	3	3	1	3	1	2	1	1	1	3	2	3
2958655	677.454412123416	3	3	1	3	1	2	1	1	1	3	2	3
2958656	413.186217282312	3	1	1	1	1	1	1	2	1	3	2	4
2958657	1209.15629425348	3	5	1	2	1	2	1	1	1	3	2	3
2958659	123.552157543397	2	2	2	1	1	2	1	2	2		2	3
2958660	66.9995618773468	2	2	2	1	1	2	1	2	2		2	6
2958661	799.817283390434	2	4	1	2	1	2	1	1	1	2	2	6
2958662	1056.33977011165	2	5	1	1	1	2	1	1	1	2	2	3
2958663	102.585472549856	2	7	2	1	1	1	1	2	2		2	5
2958664	154.51077405964	2	1	2	1	1	1	1	2	2		2	5
2958665	96.0224205317429	2	1	2	1	1	1	1	2	2		2	6
2958666	87.9902584393098	2	2	2	1	1	2	2	2	2		2	5
2958668	147.41225115157	2	3	2	1	1	2	2	2	2		2	6
2958669	250.468975207307	2	3	2	1	1	2	2	2	2		2	6
2958670	594.150452271667	2	4	1	2	1	2	1	1	1	2	2	3
2958671	1104.62134861249	2	5	1	2	1	2	1	1	1	2	2	6
2958672	153.79999768198	2	7	2	1	1	2	1	2	2		2	3
2958673	108.102317511152	2	7	2	1	1	2	1	2	2		2	5
2958674	186.974346240981	2	1	2	1	1	2	1	2	2		2	6
2958675	99.2902441468974	2	2	2	1	1	3	2	2	2		2	3
2958676	563.513332794482	2	4	1	2	1	3	1	1	1	3	2	6
2958677	1440.04940709199	2	5	1	2	1	1	1	1	1	3	2	3
2958678	84.3203886995692	2	7	2	1	1	2	2	2	2		2	5
2958679	163.874335999922	2	7	2	1	1	1	2	2	2		2	4
2958680	234.806698921565	2	1	2	1	1	2	1	2	2		2	4
2958681	109.401016636187	2	2	2	1	1	2	1	2	2		2	5
2958682	268.114888057923	2	3	2	1	1	2	2	2	2		2	6
2958683	277.39257373004	2	3	2	1	1	1	2	2	2		2	6
2958684	645.834405378878	2	4	1	2	1	3	1	1	1	2	2	5
2958686	677.434717065908	2	4	1	2	1	3	1	1	1	2	2	3
2958687	1139.6252293698	2	5	1	2	1	3	1	1	1	2	2	6
2958689	214.242067793195	2	7	2	1	1	2	1	2	2		2	6
2958690	109.663850535254	2	1	2	1	1	1	1	2	2		2	6
2958692	233.49519950712	4	1	1	2	1	3	1	1	1	3	1	3
2958696	204.670328992703	4	1	1	2	1	1	1	1	1	3	1	3
2958697	178.804000149372	4	2	1	1	1	1	1	1	1	3	1	6
2958706	433.106218660487	4	2	1	1	1	2	1	1	1	3	1	3
2958707	288.224623396329	4	7	1	2	1	5	1	1	1	3	1	3
2958708	458.257430981557	4	3	1	1	1	2	1	1	1	3	1	3
2958709	476.4438671821	4	4	1	2	1	3	1	1	1	3	1	3
2958710	381.179277418024	4	6	1	2	1	3	1	1	1	3	1	3
2958711	299.259694123537	4	7	1	2	1	3	1	1	1	3	1	3
2958712	222.389804548279	4	1	1	2	1	3	1	1	1	3	1	3
2958713	190.873247379299	4	2	1	2	1	3	1	1	1	3	1	3
2958714	144.769346198041	4	1	1	2	1	5	1	1	1	3	1	3
2958715	341.042790884169	4	8	1	2	1	5	1	1	1	3	1	3
2958716	185.663334862202	4	2	1	1	1	5	1	1	1	3	1	3
2958717	873.448234204692	4	6	1	2	1	2	1	1	1	3	1	6
2958719	382.84914790414	4	2	1	2	1	2	1	1	1	3	1	3
2958720	303.110076759202	4	3	1	1	1	2	1	1	1	3	1	3
2958722	219.967757111241	4	7	1	2	1	5	1	1	1	3	1	3
2958723	534.512109078833	4	4	1	1	1	3	1	1	1	3	1	3
2958724	342.26594286162	4	6	1	2	1	3	1	1	1	3	1	3
2958725	311.729518265337	4	7	1	2	1	3	1	1	1	3	1	3
2958726	197.906230840335	4	1	1	2	1	3	1	1	1	3	1	3
2958728	291.279753795093	4	7	1	1	1	5	1	1	1	3	1	3
2958730	243.761880164833	4	4	1	1	1	2	1	1	1	3	1	6
2958732	237.697059653467	4	7	1	1	1	2	1	1	1	3	1	3
2958734	339.479238656993	4	5	1	2	1	3	1	1	1	3	1	3
2958735	288.895444739983	4	7	1	2	1	3	1	1	1	3	1	3
2958736	148.893096485897	4	1	1	2	1	3	1	1	1	3	1	3
2958737	215.787930837928	4	2	1	2	1	3	1	1	1	3	1	3
2958739	324.259830995114	4	2	1	2	1	5	1	1	1	3	1	3
2958740	438.030687706549	4	8	1	1	1	5	1	1	1	3	1	3
2958742	379.097509238815	4	3	1	2	1	2	1	1	1	3	1	3
2958745	307.787921591498	4	7	1	2	1	3	1	1	1	3	1	3
2958747	247.121938509888	4	1	1	2	1	3	1	1	1	3	1	3
2958748	156.821425259459	4	2	1	1	1	3	1	1	1	3	2	3
2958749	133.313792188631	4	1	1	2	1	5	1	1	1	3	1	3
2958750	358.448972021622	4	8	1	1	1	5	1	1	1	3	1	3
2958751	410.748015184325	4	8	1	2	1	5	1	1	1	3	1	3
2958752	158.679374274707	4	2	1	2	1	5	1	1	1	3	1	3
2958753	285.43694651523	4	5	1	1	1	2	1	1	1	3	1	6
2958754	201.855360641452	4	2	1	2	1	3	1	1	1	3	1	3
2958756	356.02646849337	4	2	1	1	1	5	1	1	1	3	1	3
2958757	175.72001790639	4	3	1	2	1	3	1	1	1	3	1	1
2958758	473.452226410457	4	2	1	2	1	2	1	1	1	3	1	3
2958760	698.135992678777	4	2	2	1	1	1	1	2	1	2	2	3
2958761	888.657201854149	4	2	2	3	1	1	1	2	1	2	2	3
2958762	888.657201854149	4	2	2	1	1	1	1	2	1	2	2	6
2958763	210.025846486605	4	3	1	2	1	3	1	1	1	2	1	3
2958764	235.457241546493	4	4	1	2	1	3	1	1	1	2	1	6
2958765	1012.65399002711	4	1	2	1	1	1	1	2	1	2	2	6
2958766	1074.43981352653	4	1	2	1	1	1	1	2	1	2	2	6
2958767	885.154142384247	4	1	2	1	1	1	1	2	1	2	2	3
2958768	814.630740921332	4	2	2	1	1	1	1	2	1	2	2	6
2958770	267.615594356761	4	3	1	1	1	2	1	1	1	2	1	3
2958771	287.467643090967	4	4	1	1	1	2	1	1	1	2	1	6
2958772	864.530761984805	4	1	2	1	1	1	1	2	1	2	2	3
2958773	864.530761984805	4	1	2	1	2		2	2	1	2	2	7
2958774	669.290673676019	4	1	2	1	1	1	1	2	1	2	2	6
2958775	794.98745522811	4	2	2	2	1	1	1	2	1	2	2	6
2958776	995.276565833509	4	2	2	1	1	2	1	2	1	2	2	6
2958777	213.861983611975	4	3	1	1	1	2	1	1	1	2	1	3
2958779	242.92314499532	4	4	1	2	1	2	1	1	1	2	1	3
2958780	1067.34349627985	4	1	2	1	1	1	1	2	1	2	2	6
2958781	975.007328741798	4	1	2	1	1	1	1	2	1	2	2	6
2958782	1002.21683559041	4	2	2	3	1	1	2	2	1	2	2	6
2958783	369.50812094114	3	4	2	1	1	2	1	2	2		2	6
2958784	513.57965399063	3	7	1	2	1	3	1	1	1	3	1	3
2958785	336.603501138991	3	8	1	2	1	2	1	1	1	3	1	4
2958786	434.1808126451	3	2	1	3	1	2	1	1	1	3	1	3
2958787	408.302712137677	3	3	1	2	1	3	1	1	1	3	2	6
2958788	349.983684405791	3	4	1	2	1	3	1	1	1	5	2	6
2958790	558.176736223599	3	6	1	1	1	2	1	1	1	3	1	3
2958791	510.974175411079	3	7	1	1	1	2	1	1	1	3	1	3
2958794	198.117606410288	3	4	2	1	1	2	1	2	2		2	4
2958795	298.7075925953	3	2	1	1	1	1	1	1	1	3	1	6
2958796	205.46729029236	3	3	1	1	1	1	1	1	1	3	1	3
2958798	202.706852225364	3	3	1	1	1	3	1	1	1	3	1	3
2958799	304.167251887077	3	4	1	1	1	3	1	1	1	3	1	3
2958800	253.94684503605	3	3	1	1	1	3	1	1	1	3	1	3
2958801	340.961472917899	3	5	1	1	1	2	1	1	1	3	1	3
2958802	385.164247332516	3	5	1	1	1	2	1	1	1	3	1	3
2958803	616.262795732026	3	6	1	1	1	2	1	1	1	3	1	3
2958804	637.849505254838	3	6	1	1	1	2	1	1	1	3	1	3
2958805	460.319909537162	3	5	2	1	1	2	2	2	2		2	6
2958806	585.90980983989	3	7	1	1	1	1	1	1	1	3	2	4
2958807	493.317582713134	3	7	1	1	1	1	1	1	1	3	2	3
2958808	545.123075566966	3	1	1	1	1	1	1	1	1	3	2	6
2958809	1014.55259674205	3	6	2	1	1	2	2	2	1	1	2	4
2958810	227.68760240054	3	7	1	2	1	3	1	1	1	3	2	3
2958813	336.208530927724	3	3	1	2	1	3	1	1	1	3	1	3
2958815	393.426328652372	3	8	1	2	1	2	1	1	1	3	1	3
2958816	198.117606410288	3	4	2	1	1	2	2	2	2		2	3
2958817	399.400987654311	3	7	1	2	1	3	1	1	1	3	1	3
2958818	406.31495205768	3	8	1	2	1	2	1	1	1	3	1	3
2958819	361.262670893343	3	8	1	2	1	2	1	1	1	3	1	3
2958821	352.732534716529	3	3	1	1	1	3	1	1	1	5	1	3
2958822	305.567487334772	3	4	1	1	1	3	1	1	1	5	1	3
2958823	303.043913763471	3	5	1	1	1	3	1	1	1	5	1	6
2958824	375.617788124888	3	6	1	1	1	2	1	1	1	3	1	3
2958825	454.615297223866	3	6	1	1	1	2	1	1	1	3	1	3
2958826	545.123075566966	3	7	1	1	1	2	1	1	1	3	1	3
2958827	229.073482411894	3	5	2	1	1	2	2	2	2		2	5
2958828	319.918065678629	3	1	1	1	1	1	1	1	1	3	1	3
2958829	422.0369953022	3	1	1	1	1	1	1	1	1	3	1	3
2958830	351.490893402517	3	2	1	1	1	1	1	1	1	3	1	3
2958831	363.394890550854	3	2	1	2	1	1	1	1	1	3	1	3
2958832	218.667269978485	3	3	1	2	1	1	1	1	1	3	1	3
2958833	203.711658223181	3	3	1	1	1	3	1	1	1	3	1	3
2958834	222.503480114879	3	3	1	1	1	3	1	1	1	3	1	3
2958835	361.117171595464	3	5	1	1	1	2	1	1	1	3	1	3
2958836	689.145018576282	3	6	1	1	1	2	1	1	1	3	1	3
2958837	434.1808126451	3	6	1	1	1	2	1	1	1	3	1	3
2958838	282.898330443568	3	5	2	1	1	2	2	2	2		2	6
2958839	456.250877830616	3	7	1	1	1	1	1	1	1	3	2	6
2958840	407.044511854781	3	1	1	2	1	1	1	1	1	3	1	6
2958841	477.792082927416	3	1	1	1	1	1	1	1	1	3	2	6
2958842	910.863187374751	3	2	1	2	1	1	1	1	1	3	2	3
2958843	713.497589188138	3	6	2	1	1	2	1	2	1	1	2	6
2958844	245.326732790322	3	7	1	2	1	3	1	1	1	3	2	3
2958845	261.313735768114	3	2	1	2	1	3	1	1	1	3	1	3
2958846	221.584734111265	3	3	1	2	1	3	1	1	1	3	2	3
2958847	268.416557456881	3	3	1	2	1	3	1	1	1	3	1	3
2958848	196.017264790735	3	4	1	2	1	3	1	1	1	3	1	2
2958849	276.872297562556	3	6	1	2	1	3	1	1	1	3	1	3
2958850	394.099055339343	3	4	2	1	1	2	1	2	2		2	6
2958851	223.844895646585	3	6	1	2	1	3	1	1	1	3	1	3
2958852	278.644072056244	3	8	1	1	1	2	1	1	1	3	1	3
2958853	703.613346013639	3	2	1	1	1	2	1	1	1	3	1	3
2958854	450.741345749865	3	2	1	2	1	2	1	1	1	3	1	3
2958855	340.297412066606	3	3	1	1	1	3	1	1	1	5	1	3
2958856	306.444970842468	3	4	1	1	1	3	1	1	1	5	1	3
2958857	287.592929256256	3	5	1	1	1	3	1	1	1	5	1	3
2958858	450.692924148288	3	6	1	1	1	2	1	1	1	3	1	3
2958859	388.521533666995	3	7	1	1	1	2	1	1	1	3	1	3
2958860	449.3261111111	3	7	1	1	1	2	1	1	1	3	1	3
2958861	390.193994087262	3	5	2	1	1	2	1	2	2		2	6
2958862	348.395094655701	3	1	1	1	1	1	1	1	1	2	1	3
2958863	406.621581470331	3	2	1	1	1	1	1	1	1	3	1	6
2958864	313.833031065806	3	2	1	2	1	1	1	1	1	3	1	3
2958865	234.207870738919	3	3	1	1	1	1	1	1	1	3	1	6
2958866	265.770627189516	3	3	1	1	1	1	1	1	1	3	1	3
2958867	352.732534716529	3	4	1	1	1	3	1	1	1	3	1	3
2958868	258.124752671431	3	4	1	1	1	3	1	1	1	3	1	3
2958869	315.565782317804	3	5	1	1	1	2	1	1	1	3	1	6
2958870	328.878388475423	3	5	1	1	1	2	1	1	1	3	1	3
2958871	581.464613938097	3	6	1	1	1	2	1	1	1	3	1	3
2958872	418.877224981751	3	6	2	1	1	2	1	2	2		2	6
2958873	477.792082927416	3	7	1	1	1	1	1	1	1	2	2	6
2958874	527.236340103776	3	1	1	3	1	1	1	1	1	3	2	6
2958875	579.306830157228	3	2	1	2	1	1	1	1	1	3	2	3
2958876	526.205421560676	3	2	1	2	1	1	1	1	1	3	2	3
2958877	630.415326386004	3	6	2	1	1	2	1	2	2		2	3
2958878	223.218972122807	3	7	1	2	1	3	1	1	1	3	2	3
2958879	215.894489023658	3	2	1	2	1	3	1	1	1	3	2	3
2958880	229.371503736247	3	3	1	2	1	3	1	1	1	3	1	3
2958881	252.334490225782	3	3	1	2	1	3	1	1	1	3	1	3
2958882	218.265494651414	3	4	1	2	1	3	1	1	1	3	1	3
2958883	232.689391435325	3	5	1	2	1	3	1	1	1	3	1	3
2958884	245.063371362997	5	7	1	2	1	3	1	1	1	3	1	3
2958885	274.116907509114	5	7	1	2	1	2	1	1	1	3	1	3
2958886	261.955023248546	5	1	1	2	1	2	1	1	1	3	1	3
2958887	248.06029625238	5	1	1	1	1	3	1	1	1	3	1	3
2958888	335.495183946311	5	1	1	2	1	3	1	1	1	3	1	5
2958889	207.619622179702	5	2	1	2	1	2	1	1	1	3	1	3
2958890	152.967077845315	5	2	1	2	1	2	1	1	1	3	1	3
2958891	257.103314804227	5	3	1	1	1	2	1	1	1	3	1	3
2958893	369.503963843154	5	4	1	2	1	2	1	1	1	3	1	6
2958894	301.288415049137	5	5	1	2	1	2	1	1	1	3	1	3
2958895	369.40952916851	5	5	1	1	1	2	1	1	1	3	1	3
2958896	455.156414298974	5	5	1	1	1	2	1	1	1	3	1	3
2958897	373.127160532167	5	5	1	1	1	2	1	1	1	3	1	3
2958898	154.630893991608	5	2	1	2	1	3	1	1	1	3	1	3
2958899	248.933859706468	5	7	1	1	1	2	1	1	1	3	1	3
2958900	317.142762158902	5	7	1	2	1	2	1	1	1	3	1	3
2958902	224.715478881933	5	7	1	2	1	2	1	1	1	3	1	3
2958903	252.520847341216	5	1	1	1	1	2	1	1	1	3	1	3
2958904	284.810496047522	5	1	1	2	1	3	1	1	1	3	2	6
2958905	164.029273937968	5	2	1	2	1	3	1	1	1	3	1	3
2958906	161.170443858953	5	2	1	2	1	3	1	1	1	3	1	3
2958907	172.636623553614	5	2	1	2	1	2	1	1	1	3	1	3
2958908	198.300147437024	5	2	1	2	1	2	1	1	1	3	1	6
2958909	149.959374572188	5	2	1	2	1	2	1	1	1	3	1	3
2958910	234.064026706738	5	3	1	1	1	2	1	1	1	3	1	3
2958911	254.708990951716	5	3	1	2	1	2	1	1	1	3	1	3
2958912	356.71380317885	5	4	1	2	1	2	1	1	1	3	1	3
2958913	290.658951227734	5	4	1	2	1	2	1	1	1	3	1	3
2958914	320.41956120277	5	5	1	2	1	2	1	1	1	3	1	6
